Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
chicken-boneless-breast-marinated-with-original,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenBonelessBreastMarinatedwithOriginalF.jpg?v=1632984592,3,Chicken Boneless Breast (Marinated) with Original Top View,,,,,,,,,,,,,,,,,,,,,
chicken-drumstick-marinated-with-original,Chicken Drumstick (Marinated) with Original,"<p><meta charset=""utf-8""><meta charset=""utf-8""><span data-mce-fragment=""1"">C</span><span data-mce-fragment=""1"">hicken are certified halal.</span><br></p>
<p><span data-mce-fragment=""1""><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span data-mce-fragment=""1""><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Drumstick, Malaysia, Marinated",true,Title,Default Title,,,,,'2019017,1000.0,shopify,20,deny,manual,34.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/OriginalChickenDrumstickMarinated.jpg?v=1632985701,1,Chicken Drumstick (Marinated) with Original Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-drumstick-marinated-with-original,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/OriginalChickenDrumstickMarinatedC.jpg?v=1632985701,2,Chicken Drumstick (Marinated) with Original Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-drumstick-marinated-with-original,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/OriginalChickenDrumstickMarinatedF.jpg?v=1632985701,3,Chicken Drumstick (Marinated) with Original Top View,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-original,Chicken Wing (Marinated) with Original,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Malaysia, Marinated, Wing",true,Title,Default Title,,,,,'2019016,1000.0,shopify,20,deny,manual,34.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenWingMarinated_1dc69869-9443-4ba0-87ba-262cec3d944d.jpg?v=1632985752,1,Chicken Wing (Marinated) with Original Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-wing-marinated-with-original,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenWingMarinatedC.jpg?v=1632985752,2,Chicken Wing (Marinated) with Original Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-original,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenWingMarinatedF.jpg?v=1632985752,3,Chicken Wing (Marinated) with Original Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-shoulder-marinated-with-itailan-mixed,Australia Lamb Shoulder (Marinated) with Italian Mixed,"<p>100% Grass-fed New Zealand lamb meat cuts.</p>
<p><meta charset=""utf-8""><span>-Est weight 700g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Taylor Preston,,Lamb,"Marinated, New Zealand, Shoulder",true,Title,Default Title,,,,,'2019006,700.0,shopify,20,deny,manual,46.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZLambShoulderMarinatedItalianMix_b0c8a25e-b83a-43a5-bf4f-b0b8b3d2d09b.jpg?v=1632982148,1,New Zealand Lamb Shoulder (Marinated) with Italian Mixed Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-lamb-shoulder-marinated-with-itailan-mixed,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZLambShoulderMarinatedItalianMixC.jpg?v=1632982148,2,New Zealand Lamb Shoulder (Marinated) with Italian Mixed Close-Up View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-shoulder-marinated-with-itailan-mixed,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZLambShoulderMarinatedItalianMixF_c8b99fcf-e23a-4fab-a382-205dc75a02c5.jpg?v=1632982148,3,New Zealand Lamb Shoulder (Marinated) with Italian Mixed Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-prime-steer-striploin-marinated-with-lemom-pepper-mixed,Australia Angus  Beef Striploin (Marinated) with Italian Mixed,"<p>100% Grass-fed New Zealand beef meat cuts.</p>
<p>- Est weight 500 g-</p>
<meta charset=""utf-8"">
<p><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></p>",Tong Hing Sabah,,Beef,"Marinated, New Zealand, Striploin",true,Title,Default Title,,,,,'2019001,500.0,shopify,20,deny,manual,95.00,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/PRBeefStriploinLemonPepperMix.jpg?v=1632902995,1,New Zealand Beef Prime Steer Striploin (Marinated) with Lemon Pepper Mixed Pack,false,New Zealand Beef Prime Steer Striploin (Marinated) with Lemon Pepper M,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-beef-prime-steer-striploin-marinated-with-lemom-pepper-mixed,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/PRBeefStriploinLemonPepperMixC_e4e3a33b-05af-4106-8a6b-ea610413910d.jpg?v=1632902995,2,New Zealand Beef Prime Steer Striploin (Marinated) with Lemon Pepper Mixed Close-Up View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-prime-steer-striploin-marinated-with-lemom-pepper-mixed,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/PRBeefStriploinLemonPepperMixF_9496ec94-f2f7-47cc-bc36-17a2d3ee69d1.jpg?v=1632902995,3,New Zealand Beef Prime Steer Striploin (Marinated) with Lemon Pepper Mixed Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-boneinleg-marinated,New Zealand Lamb Bone-In Lamb Leg (Marinated) Rosemary,"<p>Grass-fed. HGP free. Halal, No antibiotics.</p>
<p>We are proud to supply New Zealand’s highest quality, leanest, natural meat products to the world. We don’t believe in using artificial proteins or growth hormones - natural is best. You can be confident you can always get the finest meat cuts from us.</p>
<p><meta charset=""utf-8""><span>-Est weight 2 KG-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Affco,,Lamb,"Bone in Leg, Marinated, New Zealand",true,Title,Default Title,,,,,'2019011,2000.0,shopify,20,deny,manual,152.60,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/LambLegMarinated.jpg?v=1622795534,1,New Zealand Lamb Bone-In Leg (Marinated) Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-minced,Minced Chicken,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span>Est weight 850g</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Desa,,Chicken,"Malaysia, Minched",true,Title,Default Title,,,,,'2006008,850.0,shopify,20,deny,manual,21.20,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/MincedChicken_0e9cb773-6e12-48bc-90d5-74a70bcfd840.jpg?v=1632986457,1,Minced Chicken Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
chicken-minced,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/MincedChickenG.jpg?v=1632986457,2,Minced Chicken Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-boneless-breast,Chicken Boneless Breast,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">C</span><span data-mce-fragment=""1"">hicken are certified halal.</span></p>
<p><span data-mce-fragment=""1"">- Est Weight around 1 KG -</span></p>
<p><span data-mce-fragment=""1""><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Desa,,Chicken,"Boneless Breast, Malaysia",true,Title,Default Title,,,,,'2006006,1000.0,shopify,20,deny,manual,21.70,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenBlessBreastFrozen.jpg?v=1632982883,1,Chicken Boneless Breast (Frozen) Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-boneless-breast,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenBlessBreastFrozenC.jpg?v=1632982883,2,Chicken Boneless Breast (Frozen) Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-boneless-breast,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenBlessBreastFrozenF.jpg?v=1632982883,3,Chicken Boneless Breast (Frozen) Top View,,,,,,,,,,,,,,,,,,,,,
chicken-drumstick,Chicken Drumstick,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Desa,,Chicken,"Drumstick, Malaysia",true,Title,Default Title,,,,,'2006004,1000.0,shopify,20,deny,manual,19.40,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenDrumstick.jpg?v=1632985408,1,Chicken Drumstick Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-drumstick,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenDrumstickC.jpg?v=1632985408,2,Chicken Drumstick Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-drumstick,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenDrumstickF.jpg?v=1632985408,3,Chicken Drumstick F.jpg,,,,,,,,,,,,,,,,,,,,,
chicken-wing,Chicken Wing,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Desa,,Chicken,"Malaysia, Wing",true,Title,Default Title,,,,,'2006003,1000.0,shopify,20,deny,manual,20.10,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenWingFrozen.jpg?v=1632985719,1,Chicken Wing Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-wing,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenWingFrozenC_0f052efd-ec0c-4f03-807f-762fa2d35f23.jpg?v=1632985719,2,Chicken Wing Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-wing,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenWingFrozenF_7f3985ae-46dc-490b-8bab-43e9683866b0.jpg?v=1632985719,3,Chicken Wing Top View,,,,,,,,,,,,,,,,,,,,,
chicken-whole,Whole Chicken,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1.8 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Desa,,Chicken,"Malaysia, Whole",true,Title,Default Title,,,,,'2006001,1800.0,shopify,20,deny,manual,13.80,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/WholeChicken_8d1dfbb1-e647-4074-9617-e7e3b5ae391d.jpg?v=1632986864,1,Whole Chicken Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-whole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/WholeChickenC_3a175765-023e-497d-b890-1bae8614f940.jpg?v=1632986864,2,Whole Chicken Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-whole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/WholeChickenF.jpg?v=1632986864,3,Whole Chicken Top View,,,,,,,,,,,,,,,,,,,,,
australia-beef-tripe,Australia Beef Tripe,"<p><meta charset=""utf-8""><span>Tripe contains little fat and most of its flavor comes from the surrounding organs, giving it a mild liver-like flavor. Tripe is mostly valued for its chewy texture. It is made up of smooth muscle and lots of connective tissue. If undercooked, tripe can be very tough. Properly cooked, tripe should be tender but still have a bit of chew.</span></p>
<p><span><meta charset=""utf-8"">-Est weight 800g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Wammco,,Beef,"Australia, Tripe",true,Title,Default Title,,,,,'2003002,800.0,shopify,20,deny,manual,28.00,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/AUSBeefTripe.jpg?v=1622600795,1,Australia Beef Tripe,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
allanna-beef-tenderloin,India Beef Tenderloin,"<p><meta charset=""utf-8"">100% of the meat exported from India is prepared strictly in compliance with Islamic requirements of genuine Halal.</p>
<p><strong>Cooking Method :</strong><br>Dry heat</p>
<p><strong><span>Recommended Menu Applications :</span></strong><br>Steak entrée; slice to add premium appeal to small plates, sandwiches, pastas, salads and more</p>
<p><meta charset=""utf-8""><span>-Est weight 600g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Allanna,,Beef,"India, Tenderloin",false,Title,Default Title,,,,,'2005006,600.0,shopify,20,deny,manual,22.95,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZPSTenderloin_9e8cf729-aae3-4a2e-94ec-2a0b7ca804af.jpg?v=1632985886,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,draft
allanna-beef-tenderloin,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZPSTenderoloinC.jpg?v=1632985886,2,,,,,,,,,,,,,,,,,,,,,,
allanna-beef-tenderloin,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZPSTenderoloinF.jpg?v=1632985886,3,,,,,,,,,,,,,,,,,,,,,,
allanna-beef-topside,India Beef Topside,"<p><meta charset=""utf-8"">100% of the meat exported from India is prepared strictly in compliance with Islamic requirements of genuine Halal.</p>
<p>-Est weight around 600g-</p>
<meta charset=""utf-8""><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em>",Allanna,,Beef,"India, Topside",false,Title,Default Title,,,,,'2005005,600.0,shopify,20,deny,manual,22.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/InTopsidein041.jpg?v=1622701923,1,India Beef Topside Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,draft
allanna-beef-topside,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZTopsideC.jpg?v=1624375089,2,,,,,,,,,,,,,,,,,,,,,,
allanna-beef-topside,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZTopsideF.jpg?v=1624375089,3,,,,,,,,,,,,,,,,,,,,,,
allanna-beef-tendon,India Beef Hock Tendon,"<p>Allana is the leading supplier of Halal meat to Islamic countries. 100% of the meat exported from India is prepared strictly in compliance with Islamic requirements of genuine Halal.</p>
<p><meta charset=""utf-8""><span>-Est weight 1 KG-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Allanna,,Beef,"Hock Tendon, India",true,Title,Default Title,,,,,'2005002,1000.0,shopify,20,deny,manual,28.10,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/INDHockTendonF.jpg?v=1621045309,1,India Beef Hock Tendon Close-Up View,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
australia-beef-knuckle,Australia Beef Knuckle,"<p><meta charset=""utf-8""><span>The knuckle is an exceptionally lean, very affordable cut</span><span>. It can be cut into roasts, pot roasts, cubes for kebab or stew, etc. It can also be cut into low cost steaks which are typically cut very thin and pinned (cubed) for tenderness.</span></p>
<p><strong>Serving : <br></strong>﻿3~4 Person</p>
<p><strong>How to cook :<br></strong>Roast, Braise, Slice or Cube, Cold Cuts.</p>",Wammco,,Beef,"Australia, Knuckle",false,Title,Default Title,,,,,'2004003,0.0,shopify,20,deny,manual,39.10,,true,true,"",,,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,draft
australia-lamb-bonelesss-leg,NZ Lamb Boneless Leg,"<p>World’s Best Lamb.</p>
<p>We has established a premium lamb product which is highly sought after by world markets. Our produce is acclaimed for being naturally and humanely raised and free of disease and chemicals.</p>
<p data-selectable-paragraph="""" class=""gr gs dt gt b gu gv gw gx gy gz ha hb hc hd he hf hg hh hi hj hk hl hm hn ho dl eq""><strong><meta charset=""utf-8"">Serving :<br></strong>1 kg leg of lamb will serve 4~6 people<br>Allow 1 x 225g lamb leg steak per person</p>
<p data-selectable-paragraph="""" class=""gr gs dt gt b gu gv gw gx gy gz ha hb hc hd he hf hg hh hi hj hk hl hm hn ho dl eq"" id=""f23c""><br><meta charset=""utf-8""><strong class=""gt kj"" data-mce-fragment=""1"">How to Cook :<br data-mce-fragment=""1""></strong>If you’re stuck for time and looking for a quicker supper, lamb leg steaks are a wonderful lean cut, each with a portion of bone in to keep the meat wonderfully juicy when cooked. Griddle or pan fry for 3~5 minutes on each side for medium-rare meat, or longer if you like it well done.<br></p>
<p data-selectable-paragraph="""" class=""gr gs dt gt b gu gv gw gx gy gz ha hb hc hd he hf hg hh hi hj hk hl hm hn ho dl eq""><meta charset=""utf-8""><span>-Est weight 700g-</span></p>
<p class=""gr gs dt gt b gu gv gw gx gy gz ha hb hc hd he hf hg hh hi hj hk hl hm hn ho dl eq""><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Wammco,,Lamb,"Australia, Boneless Leg",false,Title,Default Title,,,,,'2004002,700.0,shopify,20,deny,manual,46.50,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZBlessLambLeg_930b7dd2-cebf-478f-a76e-0db442478a82.jpg?v=1632974183,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,archived
australia-lamb-bonelesss-leg,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BlessLambLegC.jpg?v=1632974183,2,,,,,,,,,,,,,,,,,,,,,,
australia-lamb-bonelesss-leg,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BlessLambLegF.jpg?v=1632974183,3,,,,,,,,,,,,,,,,,,,,,,
australia-lamb-shoulder,Australia Lamb Shoulder,"<p>World’s Best Lamb.</p>
<p>We has established a premium lamb product which is highly sought after by world markets. Our produce is acclaimed for being naturally and humanely raised and free of disease and chemicals.</p>
<p><strong>Serving :<br></strong>2 kg shoulder will serve 6~8 people<br><br><meta charset=""utf-8""><strong data-mce-fragment=""1"">How to cook :<br data-mce-fragment=""1""></strong>Create your own pulled lamb by marinating a whole shoulder of lamb with garlic, chilli, paprika and cumin. Wrap in foil and cook slowly until the meat pulls away from the bone with a fork and serve stuffed into bread buns, flatbreads or use as a stuffing for filo pastry pasties.<br></p>
<p><meta charset=""utf-8""><span>-Est weight 750g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Wammco,,Lamb,"Australia, Shoulder",true,Title,Default Title,,,,,'2004001,750.0,shopify,20,deny,manual,46.15,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/AUSLambShoulderG.jpg?v=1622600777,1,Australia Lamb Shoulder,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-lamb-boneinleg,New Zealand Lamb Bone-In Leg,"<p>Grass-fed. HGP free. Halal, No antibiotics.</p>
<p>We are proud to supply New Zealand’s highest quality, leanest, natural meat products to the world. We don’t believe in using artificial proteins or growth hormones - natural is best. You can be confident you can always get the finest meat cuts from us.</p>
<p class=""gr gs dt gt b gu gv gw gx gy gz ha hb hc hd he hf hg hh hi hj hk hl hm hn ho dl eq"" data-selectable-paragraph=""""><strong>Serving :<br></strong>1kg leg of lamb will serve 4–6 people<br>Allow 1 x 225g lamb leg steak per person</p>
<p id=""20f8"" class=""gr gs dt gt b gu ke gw gx gy kf ha hb hc kg he hf hg kh hi hj hk ki hm hn ho dl eq"" data-selectable-paragraph=""""><strong class=""gt kj"">How to Cook :<br></strong>You can keep things simple by slowly roasting the leg whole, studded with garlic and rosemary, for dark, tender meat.<br>For a centerpiece with a difference, try a sweet, nutty stuffing and drizzle over homemade Romesco sauce as in our super simple recipe that’ll show you how to easily stuff your lamb leg to perfection.</p>
<p class=""gr gs dt gt b gu ke gw gx gy kf ha hb hc kg he hf hg kh hi hj hk ki hm hn ho dl eq"" data-selectable-paragraph=""""><meta charset=""utf-8""><span>-Est weight 2 KG-</span></p>
<span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span>
<p class=""gr gs dt gt b gu ke gw gx gy kf ha hb hc kg he hf hg kh hi hj hk ki hm hn ho dl eq"" data-selectable-paragraph=""""> </p>",Affco,,Lamb,"Bone In Leg, New Zealand",true,Title,Default Title,,,,,'2002007,2000.0,shopify,20,deny,manual,112.00,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZBoneinLambLeg.jpg?v=1622795481,1,New Zealand Lamb Bone-In Leg Pacl,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
